customer_id,title,first_name,last_name,dob,gender,nationality,email,phone,employment_status,annual_income_gbp,source_channel,consent_obtained,pep_flag,created_at,updated_at,data_masked,address_type,address_line1,address_line2,city,county,postcode,country,raw_address,std_address,std_provider,std_status,classification,geo_lat,geo_lon,is_primary,id_type,id_value_masked,issuing_country,expiry_date,document_present,name_on_document,dob_on_document,address_on_document,upload_channel
CUST-0403,Mx,Poppy,Roberts,11/10/67,Non-Binary,United States,poppy.roberts403@gmail.com,4.47129E+11,Other,33050.89,WEB,TRUE,FALSE,2025-11-21T03:36:47Z,2025-11-11T17:31:47Z,TRUE,Current,158 London Road,Flat 5,Newcastle upon Tyne,Tyne and Wear,W3 7MG,United Kingdom,158 London Road Flat 5 Newcastle upon Tyne Tyne and Wear W3 7MG,"158 London Road, Newcastle upon Tyne, Tyne and Wear, W3 7MG, United Kingdom",Custom,STANDARDIZED,Residential,51.944986,-5.041034,TRUE,FOREIGN_PASSPORT,DE-P-ILZ2EOG4X,Ireland,11/8/74,TRUE,Poppy Roberts,11/10/67,"158 London Road, Newcastle upon Tyne, W3 7MG",WEB
CUST-0404,Ms,Olivia,Baker,5/7/96,Male,Germany,olivia.baker404@gmail.com,4.47617E+11,Unemployed,15996.18,BRANCH,TRUE,FALSE,2025-12-25T19:12:47Z,2025-11-27T23:24:47Z,TRUE,Current,81 Victoria Road,,Sheffield,South Yorkshire,SW3 2WD,United Kingdom,81 Victoria Road  Sheffield South Yorkshire SW3 2WD,"81 Victoria Road, Sheffield, South Yorkshire, SW3 2WD, United Kingdom",Custom,PARTIAL,Residential,52.48238,-3.275435,TRUE,UK_DL,UKDL-D7253IQ3,United Kingdom,,TRUE,Olivia Baker,5/7/96,,BRANCH
CUST-0405,,Ava,Adams,7/20/86,Unspecified,France,ava.adams405@gmail.com,4.47205E+11,Student,15913.5,BRANCH,FALSE,FALSE,2026-01-08T14:38:47Z,2025-12-24T18:24:47Z,TRUE,Permanent,51 London Road,Apartment 16,Bristol,Bristol,E9 8NL,United Kingdom,51 London Road Apartment 16 Bristol Bristol E9 8NL,"51 London Road, Bristol, Bristol, E9 8NL, United Kingdom",Custom,PARTIAL,Residential,51.161504,-2.22911,TRUE,UK_PASSPORT,UKP-7M8KU14IZ,United Kingdom,7/18/92,TRUE,Ava Adams,7/20/86,"51 London Road, Bristol, E9 8NL",BRANCH
CUST-0406,Mrs,Sophia,Green,9/8/46,Non-Binary,United Kingdom,sophia.green406@gmail.com,4.47223E+11,Unemployed,14334.94,MOBILE,TRUE,FALSE,2025-11-29T06:11:47Z,2025-12-04T19:39:47Z,TRUE,Permanent,194 Main Street,,Bristol,Bristol,W8 6GS,United Kingdom,194 Main Street  Bristol Bristol W8 6GS,"194 Main Street, Bristol, Bristol, W8 6GS, United Kingdom",ISO,STANDARDIZED,Residential,50.634478,1.120348,TRUE,UK_PASSPORT,UKP-0ZK2CI0ZA,United Kingdom,9/8/47,TRUE,Sophia Green,9/8/46,"194 Main Street, Bristol, W8 6GS",MOBILE
CUST-0407,,Evie,Thomas,10/13/81,Prefer-Not-To-Say,United States,evie.thomas407@gmail.com,4.47539E+11,Self-Employed,81329.42,API,TRUE,FALSE,2025-11-15T17:27:47Z,2025-11-30T02:58:47Z,TRUE,Current,152 Station Road,Flat 8,Manchester,Greater Manchester,SW6 0QE,United Kingdom,152 Station Road Flat 8 Manchester Greater Manchester SW6 0QE,"152 Station Road, Manchester, Greater Manchester, SW6 0QE, United Kingdom",Custom,STANDARDIZED,Residential,51.966906,-4.723719,TRUE,UK_PASSPORT,UKP-WAAUO3LMR,United Kingdom,10/12/86,TRUE,Evie Thomas,,"152 Station Road, Manchester, SW6 0QE",API
CUST-0408,Mx,Ella,Davies,5/9/98,Prefer-Not-To-Say,Ireland,ella.davies408@gmail.com,4.47317E+11,Student,21458.7,BRANCH,TRUE,FALSE,2025-12-05T12:51:47Z,2025-12-27T16:47:47Z,TRUE,Current,121 New Road,,Birmingham,West Midlands,SE6 0NW,United Kingdom,121 New Road  Birmingham West Midlands SE6 0NW,"121 New Road, Birmingham, West Midlands, SE6 0NW, United Kingdom",Custom,STANDARDIZED,Residential,54.36573,-5.18498,TRUE,UK_PASSPORT,UKP-2BF5MLTLC,United Kingdom,5/8/02,TRUE,Ella Davies,5/9/98,"121 New Road, Birmingham, SE6 0NW",BRANCH
CUST-0409,Dr,Poppy,King,12/12/55,Non-Binary,Germany,poppy.king409@gmail.com,4.47903E+11,Retired,138190.8,BRANCH,TRUE,FALSE,2025-12-08T09:02:47Z,2025-12-15T06:16:47Z,TRUE,Current,144 Queens Road,,Birmingham,West Midlands,SE2 3QN,United Kingdom,144 Queens Road  Birmingham West Midlands SE2 3QN,"144 Queens Road, Birmingham, West Midlands, SE2 3QN, United Kingdom",Custom,STANDARDIZED,Residential,56.85477,-5.47751,TRUE,UK_DL,UKDL-ZRPUBCO4,United Kingdom,,TRUE,Poppy King,12/12/55,"144 Queens Road, Birmingham, SE2 3QN",BRANCH
CUST-0410,Mr,Oliver,Walker,6/21/73,Male,Germany,oliver.walker410@gmail.com,4.47188E+11,Salaried,143885.5,API,TRUE,FALSE,2025-11-18T06:50:47Z,2025-12-21T06:44:47Z,TRUE,Permanent,104 Church Street,,Bristol,Bristol,WC4 1QL,United Kingdom,104 Church Street  Bristol Bristol WC4 1QL,"104 Church Street, Bristol, Bristol, WC4 1QL, United Kingdom",,STANDARDIZED,Organization,56.568677,-4.455931,TRUE,UK_DL,UKDL-39YBSPX0,United Kingdom,,TRUE,Oliver Walker,6/21/73,"104 Church Street, Bristol, WC4 1QL",API
CUST-0411,Mx,Grace,Smith,2/5/53,Unspecified,India,grace.smith411@gmail.com,4.47672E+11,Retired,51104.75,WEB,TRUE,FALSE,2025-12-26T08:16:47Z,2025-12-13T05:58:47Z,TRUE,Current,165 London Road,Flat 9,Liverpool,Merseyside,E0 8OQ,United Kingdom,165 London Road Flat 9 Liverpool Merseyside E0 8OQ,"165 London Road, Liverpool, Merseyside, E0 8OQ, United Kingdom",,STANDARDIZED,Residential,55.319493,-0.766231,TRUE,UK_PASSPORT,UKP-64ZBUUBTI,United Kingdom,2/5/54,TRUE,Grace Smith,2/5/53,"165 London Road, Liverpool, E0 8OQ",WEB
CUST-0412,Dr,Amelia,Brown,11/20/05,Male,Germany,amelia.brown412@gmail.com,4.47629E+11,Unemployed,10572.22,WEB,TRUE,FALSE,2025-12-11T20:49:47Z,2025-12-22T08:31:47Z,TRUE,Business,21 London Road,Apartment 37,Sheffield,South Yorkshire,SE1 8EN,United Kingdom,21 London Road Apartment 37 Sheffield South Yorkshire SE1 8EN,"21 London Road, Sheffield, South Yorkshire, SE1 8EN, United Kingdom",,STANDARDIZED,Residential,55.408305,-3.866337,TRUE,UK_PASSPORT,UKP-KZSKBN8PF,United Kingdom,11/18/13,TRUE,Amelia Brown,11/20/05,,WEB
CUST-0413,Ms,Sophia,Brown,3/17/01,Male,Germany,sophia.brown413@gmail.com,4.47959E+11,Retired,120710.87,WEB,TRUE,FALSE,2026-01-11T01:09:47Z,2025-11-11T16:39:47Z,TRUE,Current,70 Main Street,,Sheffield,South Yorkshire,WC3 0WE,United Kingdom,70 Main Street  Sheffield South Yorkshire WC3 0WE,"70 Main Street, Sheffield, South Yorkshire, WC3 0WE, United Kingdom",ISO,STANDARDIZED,Residential,50.527413,-0.427246,TRUE,UK_PASSPORT,UKP-HV7DGYQJ6,United Kingdom,3/15/09,TRUE,Sophia Brown,3/17/01,"70 Main Street, Sheffield, WC3 0WE",WEB
CUST-0414,Mrs,Leo,Green,5/31/92,Prefer-Not-To-Say,Ireland,leo.green414@gmail.com,4.47082E+11,Other,62648.83,BRANCH,FALSE,FALSE,2026-01-09T12:57:47Z,2026-01-08T13:52:47Z,TRUE,Current,,,Newcastle upon Tyne,Tyne and Wear,DN8 5YA,United Kingdom,  Newcastle upon Tyne Tyne and Wear DN8 5YA,", Newcastle upon Tyne, Tyne and Wear, DN8 5YA, United Kingdom",,STANDARDIZED,Residential,53.553496,-1.443825,TRUE,UK_DL,UKDL-A1HYHK4Z,United Kingdom,,TRUE,Leo Green,5/31/92,,BRANCH
CUST-0415,Dr,Poppy,Roberts,9/21/53,Female,Germany,poppy.roberts415@gmail.com,4.47436E+11,Salaried,47587.62,MOBILE,FALSE,FALSE,2025-12-24T08:26:47Z,2025-12-23T06:32:47Z,TRUE,Current,21 High Street,,Liverpool,Merseyside,WC2 4FV,United Kingdom,21 High Street  Liverpool Merseyside WC2 4FV,"21 High Street, Liverpool, Merseyside, WC2 4FV, United Kingdom",,STANDARDIZED,Organization,54.098968,1.071516,TRUE,UK_PASSPORT,UKP-ZDPY2AISP,United Kingdom,9/20/59,TRUE,Poppy Roberts,9/21/53,"21 High Street, Liverpool, WC2 4FV",MOBILE
CUST-0416,Dr,Olivia,Thomas,10/31/55,Non-Binary,Australia,olivia.thomas416@gmail.com,4.47649E+11,Unemployed,7760.3,API,TRUE,FALSE,2025-11-18T18:23:47Z,2026-01-06T16:29:47Z,TRUE,Current,133 Church Street,,Liverpool,Merseyside,N2 3EH,United Kingdom,133 Church Street  Liverpool Merseyside N2 3EH,"133 Church Street, Liverpool, Merseyside, N2 3EH, United Kingdom",RoyalMail,STANDARDIZED,Residential,54.230233,-1.125494,TRUE,FOREIGN_PASSPORT,IE-P-DQL7YLK0I,Germany,10/28/65,TRUE,Olivia ThomasX,10/31/55,"133 Church Street, Liverpool, N2 3EH",API
CUST-0417,,Lucas,Thomas,8/15/99,Unspecified,Ireland,lucas.thomas417@gmail.com,4.47359E+11,Other,48715.1,MOBILE,TRUE,FALSE,2025-10-18T08:08:47Z,2025-12-12T18:22:47Z,TRUE,Current,48 London Road,,Liverpool,Merseyside,SW4 1HI,United Kingdom,48 London Road  Liverpool Merseyside SW4 1HI,"48 London Road, Liverpool, Merseyside, SW4 1HI, United Kingdom",ISO,PARTIAL,Residential,55.652356,0.76649,TRUE,UK_DL,UKDL-IZABAEST,United Kingdom,,TRUE,Lucas Thomas,8/15/99,,MOBILE
CUST-0418,Dr,Henry,Brown,6/1/07,Non-Binary,Australia,henry.brown418@gmail.com,4.47341E+11,Self-Employed,23018.8,MOBILE,TRUE,FALSE,2026-01-11T05:04:47Z,2025-12-11T09:29:47Z,TRUE,Current,121 Park Road,,Birmingham,West Midlands,WC5 6JF,United Kingdom,121 Park Road  Birmingham West Midlands WC5 6JF,"121 Park Road, Birmingham, West Midlands, WC5 6JF, United Kingdom",,STANDARDIZED,Residential,52.07796,-5.420504,TRUE,FOREIGN_PASSPORT,DE-P-Q9ZI8CXZ8,India,5/29/17,TRUE,Henry Brown,6/1/07,"121 Park Road, Birmingham, WC5 6JF",MOBILE
CUST-0419,Ms,Ella,Smith,9/6/50,Unspecified,United Kingdom,ella.smith419@gmail.com,4.47435E+11,Other,47052.86,WEB,TRUE,FALSE,2025-12-04T01:42:47Z,2025-11-20T21:57:47Z,TRUE,Current,124 Church Street,,Manchester,Greater Manchester,N1 0BP,United Kingdom,124 Church Street  Manchester Greater Manchester N1 0BP,"124 Church Street, Manchester, Greater Manchester, N1 0BP, United Kingdom",,STANDARDIZED,Residential,53.474303,1.294771,TRUE,UK_DL,UKDL-VEM74MN3,United Kingdom,,TRUE,Ella Smith,9/6/50,"124 Church Street, Manchester, N1 0BP",WEB
CUST-0420,Ms,Lucas,Young,1/17/77,Unspecified,France,lucas.young420@gmail.com,4.47235E+11,Student,12722.09,BRANCH,TRUE,FALSE,2025-10-18T03:59:47Z,2025-11-13T18:23:47Z,TRUE,Current,,,Newcastle upon Tyne,Tyne and Wear,PPABJ,United Kingdom,  Newcastle upon Tyne Tyne and Wear PPABJ,", Newcastle upon Tyne, Tyne and Wear, PPABJ, United Kingdom",ISO,STANDARDIZED,Organization,52.461727,-4.1519,TRUE,UK_DL,UKDL-FGU2QRZX,United Kingdom,,TRUE,Lucas Young,,", Newcastle upon Tyne, PPABJ",BRANCH
CUST-0421,,Evie,Baker,5/18/43,Prefer-Not-To-Say,France,evie.baker421@gmail.com,4.47822E+11,Student,3936.2,API,TRUE,TRUE,2026-01-04T01:30:47Z,2025-12-03T15:59:47Z,TRUE,Correspondence,197 Main Street,Flat 24,Bristol,Bristol,CR8 5RR,United Kingdom,197 Main Street Flat 24 Bristol Bristol CR8 5RR,"197 Main Street, Bristol, Bristol, CR8 5RR, United Kingdom",,STANDARDIZED,Residential,54.853612,-5.352708,TRUE,UK_DL,UKDL-YS1NNPV0,United Kingdom,,TRUE,Evie Baker,5/18/43,,API
CUST-0422,Mrs,Arthur,Green,4/20/00,Male,United Kingdom,arthur.green422@gmail.com,4.47709E+11,Unemployed,16404.94,API,TRUE,FALSE,2025-12-07T19:34:47Z,2025-11-26T22:28:47Z,TRUE,Current,57 Victoria Road,Apartment 6,Sheffield,South Yorkshire,WC2 6MD,United Kingdom,57 Victoria Road Apartment 6 Sheffield South Yorkshire WC2 6MD,"57 Victoria Road, Sheffield, South Yorkshire, WC2 6MD, United Kingdom",RoyalMail,STANDARDIZED,Residential,53.92614,-3.099628,TRUE,UK_DL,UKDL-3KJBUO4A,United Kingdom,,TRUE,Arthur Green,4/20/00,,API
CUST-0423,Mr,Ella,Walker,2/22/96,Unspecified,Canada,ella.walker423@gmail.com,4.472E+11,Retired,18961.9,BRANCH,TRUE,FALSE,2026-01-09T19:19:47Z,2026-01-09T03:34:47Z,TRUE,Business,34 Queens Road,Apartment 27,Bristol,Bristol,CR5 9MA,United Kingdom,34 Queens Road Apartment 27 Bristol Bristol CR5 9MA,"34 Queens Road, Bristol, Bristol, CR5 9MA, United Kingdom",ISO,STANDARDIZED,Residential,52.690571,-0.320958,TRUE,UK_PASSPORT,UKP-DVDZPCZZP,United Kingdom,2/21/97,TRUE,Ella Walker,2/22/96,"34 Queens Road, Bristol, CR5 9MA",BRANCH
CUST-0424,Dr,Henry,Taylor,12/17/42,Prefer-Not-To-Say,Australia,henry.taylor424@gmail.com,4.47203E+11,Salaried,39553.77,WEB,TRUE,FALSE,2025-10-31T11:20:47Z,2025-12-23T08:18:47Z,TRUE,Permanent,41 Green Lane,,Glasgow,Glasgow City,EC9 7WT,United Kingdom,41 Green Lane  Glasgow Glasgow City EC9 7WT,"41 Green Lane, Glasgow, Glasgow City, EC9 7WT, United Kingdom",ISO,STANDARDIZED,Residential,55.770659,1.284231,TRUE,UK_DL,UKDL-5SUQRICU,United Kingdom,,TRUE,Henry Taylor,12/17/42,"41 Green Lane, Glasgow, EC9 7WT",WEB
CUST-0425,Mx,Noah,Lewis,6/16/96,Prefer-Not-To-Say,Canada,noah.lewis425@gmail.com,4.47834E+11,Other,42990.67,API,TRUE,TRUE,2025-12-16T08:44:47Z,2026-01-11T05:40:47Z,TRUE,Permanent,39 Green Lane,,Newcastle upon Tyne,Tyne and Wear,SW5 6MA,United Kingdom,39 Green Lane  Newcastle upon Tyne Tyne and Wear SW5 6MA,"39 Green Lane, Newcastle upon Tyne, Tyne and Wear, SW5 6MA, United Kingdom",ISO,STANDARDIZED,Residential,52.939994,-4.523222,TRUE,FOREIGN_PASSPORT,FR-P-IMWEX6XBE,India,6/15/02,TRUE,Noah Lewis,6/16/96,"39 Green Lane, Newcastle upon Tyne, SW5 6MA",API
CUST-0426,Mx,Noah,Davies,4/23/57,Male,Canada,noah.davies426@gmail.com,4.47244E+11,Other,169049.75,API,TRUE,FALSE,2025-11-30T11:15:47Z,2025-12-10T22:58:47Z,TRUE,Current,68 London Road,,Liverpool,Merseyside,DN5 3DV,United Kingdom,68 London Road  Liverpool Merseyside DN5 3DV,,ISO,FAILED,Organization,53.272768,-5.1191,TRUE,UK_DL,UKDL-TZN1VYH9,United Kingdom,,TRUE,Noah Davies,,"68 London Road, Liverpool, DN5 3DV",API
CUST-0427,,William,Wright,12/14/07,Unspecified,India,william.wright427@gmail.com,4.47184E+11,Self-Employed,70189.92,API,TRUE,FALSE,2025-11-03T20:26:47Z,2025-12-01T03:10:47Z,TRUE,Current,93 London Road,Apartment 32,London,Greater London,HVFAS,United Kingdom,93 London Road Apartment 32 London Greater London HVFAS,"93 London Road, London, Greater London, HVFAS, United Kingdom",RoyalMail,STANDARDIZED,Residential,50.93283,-1.541343,TRUE,UK_PASSPORT,UKP-3YLQK24PK,United Kingdom,12/11/16,TRUE,William Wright,12/14/07,"93 London Road, London, HVFAS",API
CUST-0428,Mr,Ella,Wright,7/7/57,Prefer-Not-To-Say,United States,ella.wright428@gmail.com,4.472E+11,Student,24617.03,WEB,TRUE,FALSE,2026-01-01T17:50:47Z,2025-11-15T14:42:47Z,TRUE,Current,85 Station Road,,Edinburgh,City of Edinburgh,W6 0OK,United Kingdom,85 Station Road  Edinburgh City of Edinburgh W6 0OK,"85 Station Road, Edinburgh, City of Edinburgh, W6 0OK, United Kingdom",,STANDARDIZED,Residential,51.412177,1.215788,TRUE,UK_PASSPORT,UKP-L1JI5233N,United Kingdom,7/7/58,TRUE,Ella Wright,7/7/57,,WEB
CUST-0429,Dr,Evie,Walker,11/30/81,Non-Binary,Canada,evie.walker429@gmail.com,4.4706E+11,Unemployed,23150.09,MOBILE,TRUE,FALSE,2026-01-01T22:19:47Z,2025-12-05T16:41:47Z,TRUE,Current,187 Station Road,,Glasgow,Glasgow City,DN0 2PI,United Kingdom,187 Station Road  Glasgow Glasgow City DN0 2PI,"187 Station Road, Glasgow, Glasgow City, DN0 2PI, United Kingdom",,STANDARDIZED,Residential,55.470509,-2.932233,TRUE,UK_PASSPORT,UKP-ACPZM6WZQ,United Kingdom,11/28/91,TRUE,Evie Walker,11/30/81,"187 Station Road, Glasgow, DN0 2PI",MOBILE
CUST-0430,Dr,Arthur,Brown,11/12/87,Unspecified,Ireland,arthur.brown430@gmail.com,4.47499E+11,Other,169398.78,MOBILE,TRUE,FALSE,2025-12-18T08:36:47Z,2025-12-13T17:04:47Z,TRUE,Permanent,153 Victoria Road,Apartment 43,London,Greater London,W6 6JG,United Kingdom,153 Victoria Road Apartment 43 London Greater London W6 6JG,,Custom,FAILED,Residential,51.800819,-2.832958,TRUE,UK_PASSPORT,UKP-GVS9VOQBA,United Kingdom,11/10/95,TRUE,Arthur Brown,11/12/87,,MOBILE
CUST-0431,Mrs,Sophia,Clark,12/25/92,Non-Binary,Germany,sophia.clark431@gmail.com,4.47679E+11,Retired,139110.13,BRANCH,TRUE,FALSE,2026-01-10T10:47:47Z,2025-11-17T16:48:47Z,TRUE,Current,116 Church Street,,Birmingham,West Midlands,SW5 8JC,United Kingdom,116 Church Street  Birmingham West Midlands SW5 8JC,"116 Church Street, Birmingham, West Midlands, SW5 8JC, United Kingdom",,STANDARDIZED,Residential,56.912147,-4.1005,TRUE,UK_DL,UKDL-U612RYM8,United Kingdom,,TRUE,Sophia Clark,12/25/92,"116 Church Street, Birmingham, SW5 8JC",BRANCH
CUST-0432,Mx,Olivia,Taylor,10/11/82,Non-Binary,Ireland,olivia.taylor432@gmail.com,4.47656E+11,Other,27313.35,API,TRUE,FALSE,2025-11-06T11:53:47Z,2025-12-02T15:51:47Z,TRUE,Current,,,Liverpool,Merseyside,SE5 1FI,United Kingdom,  Liverpool Merseyside SE5 1FI,", Liverpool, Merseyside, SE5 1FI, United Kingdom",ISO,STANDARDIZED,Residential,52.704904,-2.375124,TRUE,UK_DL,UKDL-WQUGJLQT,United Kingdom,,TRUE,Olivia Taylor,10/11/82,,API
CUST-0433,Mx,Liam,Wright,5/25/02,Unspecified,Canada,liam.wright433@gmail.com,4.47017E+11,Salaried,112588.85,BRANCH,TRUE,FALSE,2025-11-25T18:41:47Z,2025-12-02T22:45:47Z,TRUE,Current,40 Victoria Road,,Glasgow,Glasgow City,SW2 0ZW,United Kingdom,40 Victoria Road  Glasgow Glasgow City SW2 0ZW,"40 Victoria Road, Glasgow, Glasgow City, SW2 0ZW, United Kingdom",,STANDARDIZED,Residential,53.742719,-5.287222,TRUE,UK_PASSPORT,UKP-455IRVJ9R,United Kingdom,5/24/07,TRUE,Liam WrightX,,,BRANCH
CUST-0434,,Olivia,Adams,9/15/53,Male,Germany,olivia.adams434@gmail.com,4.47574E+11,Retired,48975.99,MOBILE,TRUE,FALSE,2025-10-24T19:30:47Z,2025-11-12T04:06:47Z,TRUE,Permanent,169 Main Street,Apartment 1,London,Greater London,E4 4EU,United Kingdom,169 Main Street Apartment 1 London Greater London E4 4EU,"169 Main Street, London, Greater London, E4 4EU, United Kingdom",RoyalMail,STANDARDIZED,Organization,56.786128,-3.02358,TRUE,UK_DL,UKDL-OG234S81,United Kingdom,,TRUE,Olivia Adams,9/15/53,,MOBILE
CUST-0435,,Mia,Baker,8/28/35,Female,Canada,mia.baker435@gmail.com,4.47587E+11,Other,18403.03,MOBILE,TRUE,FALSE,2025-12-05T02:58:47Z,2025-11-15T18:57:47Z,TRUE,Current,44 Church Street,Flat 29,Leeds,West Yorkshire,WC5 8MW,United Kingdom,44 Church Street Flat 29 Leeds West Yorkshire WC5 8MW,"44 Church Street, Leeds, West Yorkshire, WC5 8MW, United Kingdom",ISO,STANDARDIZED,Residential,55.870506,-3.452251,TRUE,UK_DL,UKDL-NFXF7F38,United Kingdom,,TRUE,Mia BakerX,8/28/35,"44 Church Street, Leeds, WC5 8MW",MOBILE
CUST-0436,Ms,Evie,Davies,3/29/44,Non-Binary,Australia,evie.davies436@gmail.com,4.47724E+11,Salaried,119593.42,API,FALSE,FALSE,2025-12-15T16:11:47Z,2025-12-10T05:43:47Z,TRUE,Current,44 Main Street,Flat 8,London,Greater London,SW6 5IZ,United Kingdom,44 Main Street Flat 8 London Greater London SW6 5IZ,"44 Main Street, London, Greater London, SW6 5IZ, United Kingdom",,STANDARDIZED,Residential,54.697692,-1.634675,TRUE,UK_DL,UKDL-UUM7E88C,United Kingdom,,TRUE,Evie Davies,3/29/44,"44 Main Street, London, SW6 5IZ",API
CUST-0437,Mrs,Grace,Hill,11/21/36,Male,Canada,grace.hill437@gmail.com,4.47489E+11,Self-Employed,168400.53,WEB,TRUE,FALSE,2026-01-04T16:27:47Z,2025-12-05T03:28:47Z,TRUE,Permanent,103 New Road,Apartment 10,London,Greater London,E6 1FD,United Kingdom,103 New Road Apartment 10 London Greater London E6 1FD,"103 New Road, London, Greater London, E6 1FD, United Kingdom",RoyalMail,STANDARDIZED,PO_Box,54.424244,-3.163823,TRUE,UK_PASSPORT,UKP-G6IB5AZYC,United Kingdom,11/20/41,TRUE,Grace HillX,11/21/36,,WEB
CUST-0438,Ms,Elijah,Hall,11/30/81,Male,France,elijah.hall438@gmail.com,4.4797E+11,Other,154753.55,MOBILE,TRUE,FALSE,2025-12-06T22:59:47Z,2026-01-08T21:21:47Z,TRUE,Current,158 Park Road,Apartment 34,Liverpool,Merseyside,CR5 5WO,United Kingdom,158 Park Road Apartment 34 Liverpool Merseyside CR5 5WO,"158 Park Road, Liverpool, Merseyside, CR5 5WO, United Kingdom",,STANDARDIZED,Residential,50.710929,-4.30434,TRUE,UK_DL,UKDL-CWIF74O7,United Kingdom,,TRUE,Elijah HallX,11/30/81,"158 Park Road, Liverpool, CR5 5WO",MOBILE
CUST-0439,Ms,Ava,Davies,11/23/81,Non-Binary,Germany,ava.davies439@gmail.com,4.4735E+11,Retired,176164.93,BRANCH,TRUE,FALSE,2025-10-24T21:05:47Z,2025-12-12T00:31:47Z,TRUE,Permanent,155 Park Road,Flat 3,Bristol,Bristol,E7 7TO,United Kingdom,155 Park Road Flat 3 Bristol Bristol E7 7TO,"155 Park Road, Bristol, Bristol, E7 7TO, United Kingdom",,STANDARDIZED,Residential,54.471667,-3.382128,TRUE,UK_DL,UKDL-O11TBE1N,United Kingdom,,TRUE,Ava Davies,11/23/81,,BRANCH
CUST-0440,Mr,Mia,King,6/16/93,Prefer-Not-To-Say,United States,mia.king440@gmail.com,4.47319E+11,Salaried,171370.94,BRANCH,TRUE,FALSE,2025-10-20T05:10:47Z,2025-11-13T10:34:47Z,TRUE,Current,144 Green Lane,,Manchester,Greater Manchester,WC2 3HF,United Kingdom,144 Green Lane  Manchester Greater Manchester WC2 3HF,,RoyalMail,FAILED,Residential,52.609938,-1.650069,TRUE,UK_DL,UKDL-Y4QYLHWW,United Kingdom,,TRUE,Mia King,6/16/93,"144 Green Lane, Manchester, WC2 3HF",BRANCH
CUST-0441,,Ava,Walker,7/9/67,Male,France,ava.walker441@gmail.com,4.47981E+11,Self-Employed,86809.89,MOBILE,FALSE,FALSE,2025-11-23T17:48:47Z,2025-12-15T17:07:47Z,TRUE,Current,,Apartment 17,Bristol,Bristol,SE7 4AX,United Kingdom, Apartment 17 Bristol Bristol SE7 4AX,", Bristol, Bristol, SE7 4AX, United Kingdom",ISO,STANDARDIZED,Unknown,50.877625,-2.664523,TRUE,FOREIGN_PASSPORT,AU-P-LH9M0Y23H,France,7/8/70,TRUE,Ava Walker,7/9/67,", Bristol, SE7 4AX",MOBILE
CUST-0442,Mrs,Mia,Thomas,7/28/65,Non-Binary,Canada,mia.thomas442@gmail.com,4.475E+11,Salaried,92183.24,WEB,TRUE,FALSE,2026-01-02T12:36:47Z,2025-12-04T19:48:47Z,TRUE,Current,108 Church Street,Flat 16,Sheffield,South Yorkshire,M7 7TC,United Kingdom,108 Church Street Flat 16 Sheffield South Yorkshire M7 7TC,"108 Church Street, Sheffield, South Yorkshire, M7 7TC, United Kingdom",,STANDARDIZED,Residential,52.825238,-3.579565,TRUE,FOREIGN_PASSPORT,US-P-IYDH9YP5I,India,7/26/73,TRUE,Mia Thomas,7/28/65,"108 Church Street, Sheffield, M7 7TC",WEB
CUST-0443,Ms,Isla,Hall,12/21/80,Non-Binary,Ireland,isla.hall443@gmail.com,4.479E+11,Student,9449.26,MOBILE,FALSE,FALSE,2025-10-27T16:21:47Z,2025-12-08T14:20:47Z,TRUE,Current,187 Station Road,,Edinburgh,City of Edinburgh,DN4 8MP,United Kingdom,187 Station Road  Edinburgh City of Edinburgh DN4 8MP,"187 Station Road, Edinburgh, City of Edinburgh, DN4 8MP, United Kingdom",ISO,STANDARDIZED,Residential,54.00864,-3.39517,TRUE,UK_DL,UKDL-4SMJWFHQ,United Kingdom,,TRUE,Isla Hall,12/21/80,,MOBILE
CUST-0444,,James,Wright,4/8/53,Male,Ireland,james.wright444@gmail.com,4.47662E+11,Retired,147345.95,API,TRUE,FALSE,2026-01-04T18:06:47Z,2025-11-30T13:16:47Z,TRUE,Current,,,London,Greater London,CR1 4GS,United Kingdom,  London Greater London CR1 4GS,", London, Greater London, CR1 4GS, United Kingdom",ISO,STANDARDIZED,Residential,51.60188,-2.130332,TRUE,UK_PASSPORT,UKP-GCZ7U1TIV,United Kingdom,4/7/59,TRUE,James WrightX,4/8/53,", London, CR1 4GS",API
CUST-0445,Mr,Grace,Smith,7/11/01,Unspecified,Ireland,grace.smith445@gmail.com,4.476E+11,Unemployed,3541.69,BRANCH,TRUE,FALSE,2025-12-02T00:03:47Z,2025-11-16T11:56:47Z,TRUE,Permanent,179 Green Lane,,Edinburgh,City of Edinburgh,W2 4XD,United Kingdom,179 Green Lane  Edinburgh City of Edinburgh W2 4XD,"179 Green Lane, Edinburgh, City of Edinburgh, W2 4XD, United Kingdom",ISO,STANDARDIZED,Residential,52.862004,-5.243323,TRUE,FOREIGN_PASSPORT,AU-P-PN7JIIIRC,India,7/11/03,TRUE,Grace Smith,7/11/01,,BRANCH
